,Acquisition Amount,Acquisition Date,Acquisition Method,Address,Asbestos Survey RFP Group,BTF Recommendation,Bid Price Contractor Amount,Case GTJ Photo Link,Current Status,Current Status Date,Demo Contractor,Demo Contractor Proceed Date,Demo RFP Group,Foreclosure Year,Grant Program,Knock Down Date,NTP Batch,NTP Date,Occupancy Model Last Update,Occupancy Model Probability,Parcel ID,Photo URL,Pipeline,Planned Knock Down Date,Program,Property Ownership,Sold - Auction,Sold - Direct Sale,Sold - Side Lot,Sold Date,Util Cut Status
885,,2017-01-13,Transfer-WCT,17135 Greenlawn,,,0.0,,Vacant Land,2017-01-19,,,,2013,,,,,,,16029878.,https://wdwot.s3.amazonaws.com/blexts/000/017/778/blext20131209-9620-1j0dzyl.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
886,,2014-12-04,Transfer-City PDD,7110 Edward,,,0.0,,Vacant Land,2016-07-26,,,,2009,,,,,,,18001871.,https://wdwot.s3.amazonaws.com/blexts/000/017/803/blext20131209-5328-1et02pf.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
887,,2014-01-23,Transfer-WCT,647 Josephine,10132014C,Structure Removal,19600.0,http://www.gtjadmin.com/view_assets.asp?id=1873194,Demolished,2015-03-15,Homrich,,10D,2013,a07j0000003iIywAAE,2014-12-16,HHF1 NTP 15,2014-09-26,,,03002485-6,https://wdwot.s3.amazonaws.com/blexts/000/679/165/1ac51117d47ad802.jpg?t=1477541300,HHF Demo,2014-12-16,HHF Demo,DLBA Owned,False,False,False,,Double Cut
888,,2014-12-04,Transfer-City PDD,650 Josephine,,,0.0,,Vacant Land,2016-07-26,,,,2006,,,,,,,03002443.,https://wdwot.s3.amazonaws.com/blexts/000/679/169/c9aabeb99835f2af.jpg?t=1477541300,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
889,,2014-12-04,Transfer-City PDD,642 Josephine,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,03002444.,https://wdwot.s3.amazonaws.com/blexts/000/679/170/0222d695b3a97ef3.jpg?t=1477541301,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
890,,2014-12-04,Transfer-City PDD,636 Josephine,,,0.0,,Vacant Land,2016-07-26,,,,2006,,,,,,,03002445.,https://wdwot.s3.amazonaws.com/blexts/000/679/171/c8875cf0cf8d6655.jpg?t=1477541301,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
891,,2014-12-04,Transfer-City PDD,637 Josephine,,,0.0,,Vacant Land,2016-07-26,,,,2009,,,,,,,03002483.,https://wdwot.s3.amazonaws.com/blexts/000/679/177/2dc32d0cf8bc3ecb.jpg?t=1477541302,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
892,,2014-01-23,Transfer-WCT,630 Josephine,02272014A,Structure Removal,21600.0,http://www.gtjadmin.com/view_assets.asp?id=1871462,Sales Review,2016-03-30,Blue Star,,1D.2014,2013,a07j0000003iIyrAAE,2014-05-08,HHF1 NTP 1,2014-04-14,,,03002446.,https://wdwot.s3.amazonaws.com/blexts/000/679/172/0057675c66eb047e.jpg?t=1477541301,Side Lot,2014-05-08,Side Lot,DLBA Owned,False,False,False,,Double Cut
893,,2014-03-04,Transfer-City PDD,631 Josephine,05042014B,Structure Removal,14900.0,http://www.gtjadmin.com/view_assets.asp?id=1873916,Sales Review,2016-03-30,Blue Star,,6P,2012,a07j0000003iIyrAAE,2014-09-05,HHF1 NTP 4,,,,03002482.,https://wdwot.s3.amazonaws.com/blexts/000/679/180/e817ef9ed2173651.jpg?t=1477541303,Side Lot,2014-09-05,Side Lot,DLBA Owned,False,False,False,,Double Cut
894,,2014-03-04,Transfer-City PDD,624 Josephine,04222014C,Structure Removal,8400.0,http://www.gtjadmin.com/view_assets.asp?id=1873601,Demolished,2015-03-15,Blue Star,,6D,2010,a07j0000003iIyrAAE,2014-08-13,HHF1 NTP 3,2014-05-14,,,03002447.,https://wdwot.s3.amazonaws.com/blexts/000/679/175/ad102d0b94e4fb23.jpg?t=1477541302,HHF Demo,2014-08-13,HHF Demo,DLBA Owned,False,False,False,,Double Cut
895,,2014-03-04,Transfer-City PDD,625 Josephine,03282014C,Structure Removal,7850.0,http://www.gtjadmin.com/view_assets.asp?id=1873599,Sales Review,2016-03-30,ABC Demolition,,4a,2010,a07j0000003iIyrAAE,2014-07-28,HHF1 NTP 2,2014-03-27,,,03002481.,https://wdwot.s3.amazonaws.com/blexts/000/679/182/9b31143247a89822.jpg?t=1477541303,Side Lot,2014-07-07,Side Lot,DLBA Owned,False,False,False,,Double Cut
